product_id,product_name,category,price,stock_quantity,supplier,rating,description
3137,Smartwatch X 113,Accessories,13917.08,242,ElectroHub,3.6,Ergonomic design
3138,Smartwatch Pro 327,Computers,3543.99,621,SmartMart,3.1,Ergonomic design
3139,Phone Ultra 264,Accessories,41536.0,1687,TechieStore,4.0,Latest model
3140,Phone Prime 534,Electronics,46048.84,0,TechWorld,1.2,High quality
3141,Tablet Pro 214,Storage,89246.58,1491,GadgetZone,3.7,Best seller
3142,Keyboard Max 494,Electronics,9809.42,1930,TechieStore,2.9,Compact and powerful
3143,SSD Pro 501,Audio,19334.85,1625,PrimeSupplies,3.2,Latest model
3144,Keyboard Air 723,Computers,38723.54,1078,TechWorld,2.4,Ergonomic design
3145,Tablet Max 710,Networking,51798.89,1267,PrimeSupplies,2.3,Ergonomic design
3146,Charger Plus 213,Computers,48397.51,734,TechieStore,3.4,Ergonomic design
3147,Speaker X 675,Storage,63894.98,1208,SmartMart,2.1,Limited edition
3148,Speaker X 580,Electronics,88092.26,1864,ElectroHub,3.1,Ergonomic design
3149,Monitor Pro 597,Electronics,73578.87,396,PrimeSupplies,1.7,Latest model
3150,Smartwatch Max 562,Audio,19287.48,1278,GadgetZone,1.1,High quality
3151,SSD Plus 735,Electronics,95805.53,1521,GadgetZone,4.4,Latest model
3152,Charger Neo 833,Accessories,57726.27,307,TechWorld,2.5,High quality
3153,Router X 645,Audio,66616.79,1663,GadgetZone,1.3,Compact and powerful
3154,Router Prime 140,Computers,98872.41,1711,PrimeSupplies,3.2,Ergonomic design
3155,Tablet Neo 883,Gadgets,74060.31,586,SmartMart,3.0,Long battery life
3156,Keyboard Prime 831,Storage,10452.13,1510,SmartMart,3.5,Long battery life
3157,Speaker X 433,Gadgets,12778.02,875,GadgetZone,2.9,Limited edition
3158,Charger Plus 913,Electronics,38455.5,792,PrimeSupplies,4.6,Best seller
3159,Phone Pro 775,Networking,93864.48,1263,TechieStore,1.2,Best seller
3160,Tablet Ultra 745,Gadgets,9936.87,264,PrimeSupplies,3.5,Ergonomic design
3161,SSD Max 954,Storage,93532.15,668,SmartMart,5.0,Best seller
3162,Laptop Max 306,Storage,75178.85,1589,ElectroHub,3.7,Value for money
3163,Speaker Air 509,Electronics,93883.89,449,TechWorld,1.7,Long battery life
3164,Smartwatch Mini 384,Audio,71340.35,1658,ElectroHub,4.3,Latest model
3165,SSD Max 364,Storage,19406.65,73,TechieStore,1.4,Ergonomic design
3166,Mouse Air 414,Electronics,99925.72,1396,ElectroHub,1.2,Compact and powerful
3167,Charger Neo 614,Computers,16625.84,143,TechieStore,4.1,Long battery life
3168,Phone Plus 575,Storage,23769.74,903,TechWorld,1.4,High quality
3169,Keyboard Mini 376,Gadgets,68220.92,136,GadgetZone,1.7,Long battery life
3170,Monitor Ultra 572,Electronics,28565.35,1862,PrimeSupplies,3.4,Ergonomic design
3171,Camera Neo 317,Storage,75643.48,1640,SmartMart,1.1,Latest model
3172,Camera Prime 183,Electronics,92776.69,710,TechieStore,1.7,Value for money
3173,Phone Plus 161,Gadgets,55852.4,450,TechieStore,3.7,High quality
3174,Router Ultra 356,Gadgets,65098.05,1853,TechieStore,4.3,Latest model
3175,Phone Prime 109,Computers,73565.86,605,PrimeSupplies,2.4,Compact and powerful
3176,Charger Prime 317,Audio,64256.09,1564,TechieStore,4.6,High quality
3177,Phone Prime 149,Computers,44526.32,206,PrimeSupplies,3.2,High quality
3178,Headphones Plus 565,Accessories,47500.7,797,PrimeSupplies,1.8,Latest model
3179,Phone Plus 225,Networking,90477.75,1744,TechWorld,3.2,Value for money
3180,Headphones Pro 792,Electronics,80671.44,397,GadgetZone,1.3,Compact and powerful
3181,Headphones Pro 524,Electronics,70927.71,170,TechWorld,2.0,Long battery life
3182,Phone Ultra 257,Electronics,68701.81,1513,SmartMart,1.9,High quality
3183,Charger Max 412,Accessories,84707.38,1519,ElectroHub,1.7,Best seller
3184,SSD Neo 448,Electronics,63449.71,686,TechieStore,1.1,Latest model
3185,Charger S 427,Electronics,63637.21,190,ElectroHub,4.7,High quality
3186,Smartwatch Plus 576,Electronics,65060.68,34,PrimeSupplies,4.8,Long battery life
3187,Printer S 584,Accessories,51841.26,692,PrimeSupplies,1.1,Limited edition
3188,Charger Max 718,Storage,11771.79,1833,ElectroHub,4.8,Long battery life
3189,Printer Mini 618,Computers,13619.94,187,ElectroHub,2.1,Best seller
3190,Mouse S 243,Audio,55366.1,957,TechieStore,2.8,Ergonomic design
3191,Router Mini 876,Audio,78988.99,1163,GadgetZone,2.7,High quality
3192,Smartwatch Air 347,Electronics,37099.47,474,TechWorld,3.4,Ergonomic design
3193,Laptop Ultra 943,Storage,61873.72,1048,TechieStore,3.7,Best seller
3194,Speaker Prime 129,Computers,97793.22,1693,TechWorld,4.0,Best seller
3195,Keyboard X 286,Accessories,70497.87,629,ElectroHub,1.7,Best seller
3196,Smartwatch Prime 553,Accessories,93370.92,758,ElectroHub,3.3,Long battery life
3197,Phone Neo 566,Audio,46896.03,149,GadgetZone,4.8,Limited edition
3198,Speaker X 831,Electronics,69290.46,1484,SmartMart,2.4,Limited edition
3199,Mouse Ultra 454,Electronics,34982.44,846,TechWorld,4.6,Compact and powerful
3200,SSD Plus 181,Computers,70880.16,1780,TechWorld,1.4,Value for money
3201,SSD Neo 465,Networking,21502.1,1647,PrimeSupplies,2.9,Latest model
3202,SSD S 540,Electronics,36827.32,1938,GadgetZone,4.2,Compact and powerful
3203,Headphones Mini 789,Computers,37684.89,15,TechWorld,4.2,High quality
3204,Speaker S 595,Electronics,32296.82,375,SmartMart,1.7,High quality
3205,Headphones X 194,Networking,83091.75,143,TechWorld,1.4,Latest model
3206,Mouse X 989,Storage,85849.09,942,PrimeSupplies,4.7,Best seller
3207,Camera Prime 920,Networking,94556.85,80,TechWorld,2.5,Best seller
3208,Monitor S 405,Gadgets,27406.84,1288,ElectroHub,1.1,Limited edition
3209,Charger X 140,Electronics,2132.33,162,TechieStore,3.0,Best seller
3210,Headphones Mini 413,Electronics,24857.37,96,TechWorld,4.0,Ergonomic design
3211,Speaker Pro 156,Storage,35580.12,263,ElectroHub,4.4,Compact and powerful
3212,Phone Air 280,Networking,15057.57,166,TechieStore,4.9,Ergonomic design
3213,Laptop Ultra 911,Accessories,21503.75,707,ElectroHub,5.0,Ergonomic design
3214,Speaker S 604,Electronics,88397.67,880,TechWorld,1.1,Ergonomic design
3215,SSD S 955,Networking,44948.4,366,ElectroHub,4.1,Value for money
3216,Laptop Max 416,Computers,98303.63,82,ElectroHub,4.5,High quality
3217,Keyboard S 502,Gadgets,1141.33,1511,GadgetZone,3.9,Best seller
3218,SSD Plus 696,Computers,2851.71,469,TechieStore,2.6,Ergonomic design
3219,Mouse Prime 469,Networking,49705.13,195,ElectroHub,2.6,Ergonomic design
3220,Laptop Air 747,Gadgets,12840.38,484,SmartMart,4.3,High quality
3221,Charger Neo 586,Gadgets,88885.9,674,PrimeSupplies,1.1,Compact and powerful
3222,Speaker Air 203,Electronics,51219.1,593,PrimeSupplies,3.7,Long battery life
3223,Router Plus 255,Audio,91621.86,16,ElectroHub,1.6,Ergonomic design
3224,Smartwatch Max 546,Networking,31103.89,1731,ElectroHub,2.9,Compact and powerful
3225,Keyboard Neo 621,Gadgets,34773.99,1559,ElectroHub,2.0,High quality
3226,Printer X 156,Accessories,43405.93,1307,PrimeSupplies,4.1,Best seller
3227,Keyboard S 287,Storage,59298.34,466,PrimeSupplies,2.7,Ergonomic design
3228,SSD Air 544,Gadgets,57560.74,1570,ElectroHub,3.3,Long battery life
3229,Mouse S 439,Audio,60301.7,597,PrimeSupplies,3.8,Limited edition
3230,Laptop Pro 848,Computers,49805.93,940,SmartMart,2.3,Limited edition
3231,Speaker Air 107,Networking,76132.96,1938,TechWorld,4.7,Compact and powerful
3232,SSD Air 980,Computers,9216.44,1206,SmartMart,2.2,Compact and powerful
3233,Charger Neo 724,Audio,49083.28,35,GadgetZone,4.0,Long battery life
3234,SSD Plus 662,Storage,74449.39,1468,TechieStore,1.3,Best seller
3235,Mouse S 553,Storage,97336.52,1379,PrimeSupplies,4.1,Long battery life
3236,SSD Mini 310,Storage,77823.99,1620,SmartMart,4.0,Limited edition
3237,SSD Neo 267,Storage,44426.15,1325,TechieStore,3.4,High quality
3238,Headphones Mini 628,Networking,8195.0,571,GadgetZone,2.6,Value for money
3239,Speaker Air 925,Networking,16012.62,545,SmartMart,1.5,Compact and powerful
3240,Keyboard S 664,Audio,10441.78,1747,SmartMart,2.1,Long battery life
3241,Printer Max 190,Networking,25585.98,1132,PrimeSupplies,4.1,Long battery life
3242,Charger S 531,Electronics,30362.11,1286,GadgetZone,2.2,Best seller
3243,Mouse Max 368,Networking,42840.44,134,TechWorld,4.2,Latest model
3244,Mouse Mini 502,Audio,45857.1,81,SmartMart,1.9,Compact and powerful
3245,Speaker Max 443,Audio,85936.49,504,TechieStore,2.5,High quality
3246,SSD Neo 980,Computers,46692.01,426,TechieStore,3.1,Value for money
3247,Tablet S 937,Gadgets,30302.69,1594,PrimeSupplies,3.7,Limited edition
3248,SSD Max 634,Storage,95923.91,947,GadgetZone,3.0,High quality
3249,Monitor Max 851,Audio,67301.86,157,PrimeSupplies,4.1,Best seller
3250,Tablet Mini 216,Gadgets,24225.31,1661,PrimeSupplies,3.7,Latest model
3251,Headphones Plus 365,Computers,40313.76,101,TechieStore,2.0,Ergonomic design
3252,Camera Prime 693,Storage,88104.21,1137,TechieStore,4.8,Compact and powerful
3253,Laptop Plus 739,Electronics,92785.84,482,ElectroHub,1.1,Best seller
3254,Camera Neo 466,Gadgets,63674.77,1418,TechWorld,1.8,Best seller
3255,Phone Neo 846,Gadgets,81285.26,437,SmartMart,3.1,Long battery life
3256,Headphones Plus 160,Gadgets,29144.79,506,PrimeSupplies,2.4,High quality
3257,Headphones X 393,Accessories,61596.88,1091,GadgetZone,4.8,Value for money
3258,Charger Plus 116,Audio,17366.91,1670,TechieStore,1.2,Latest model
3259,Monitor Ultra 918,Audio,55427.2,1478,ElectroHub,1.2,Limited edition
3260,Keyboard Neo 339,Storage,23857.35,580,SmartMart,3.5,High quality
3261,Smartwatch Max 440,Computers,26638.81,1628,TechWorld,4.8,Long battery life
3262,Charger Max 557,Storage,92671.74,957,GadgetZone,4.1,Latest model
3263,Printer Plus 693,Gadgets,73966.46,800,TechieStore,3.7,Value for money
3264,Headphones Air 489,Computers,90675.71,826,GadgetZone,3.4,Latest model
3265,Headphones Plus 226,Storage,9901.86,1632,PrimeSupplies,2.6,Ergonomic design
3266,Laptop Ultra 286,Audio,99095.12,72,GadgetZone,4.2,Ergonomic design
3267,Router S 479,Audio,74460.41,16,SmartMart,3.1,Limited edition
3268,Printer Pro 339,Audio,10005.26,751,ElectroHub,5.0,Compact and powerful
3269,Monitor Neo 484,Networking,24038.32,1062,PrimeSupplies,5.0,Value for money
3270,Tablet Neo 982,Computers,26382.23,916,ElectroHub,3.6,High quality
3271,Speaker Air 538,Gadgets,21300.24,338,SmartMart,2.9,Latest model
3272,Monitor Ultra 589,Networking,34230.26,1590,SmartMart,1.1,High quality
3273,Charger S 514,Storage,40481.9,1292,SmartMart,4.6,Latest model
3274,Headphones Neo 537,Computers,94642.47,1235,TechieStore,2.9,Limited edition
3275,Phone X 383,Gadgets,2992.2,728,PrimeSupplies,2.1,High quality
3276,Laptop Prime 338,Electronics,7053.47,1679,SmartMart,4.6,Long battery life
3277,Laptop Neo 976,Computers,867.71,18,TechieStore,1.6,Value for money
3278,Smartwatch S 111,Computers,19622.67,1533,SmartMart,2.2,Value for money
3279,Camera X 838,Computers,45884.32,879,TechWorld,1.6,Value for money
3280,Monitor Neo 737,Accessories,75921.03,92,TechieStore,4.6,Ergonomic design
3281,Tablet X 816,Accessories,56098.89,1109,GadgetZone,3.4,Compact and powerful
3282,Laptop X 927,Computers,92250.93,469,TechieStore,3.3,Limited edition
3283,SSD Neo 840,Audio,7959.06,785,PrimeSupplies,4.1,High quality
3284,Smartwatch Mini 324,Computers,54177.99,751,ElectroHub,4.3,Latest model
3285,Keyboard S 236,Gadgets,13950.75,347,SmartMart,3.5,Value for money
3286,Monitor Air 371,Networking,59959.72,144,PrimeSupplies,4.3,Limited edition
3287,Headphones Mini 189,Computers,60650.86,1435,ElectroHub,3.1,Best seller
3288,Mouse Max 434,Accessories,8220.98,1141,PrimeSupplies,4.2,Best seller
3289,Headphones Pro 514,Networking,98824.9,76,TechWorld,3.0,Latest model
3290,Mouse Air 543,Electronics,91523.91,975,PrimeSupplies,3.5,Best seller
3291,Keyboard Max 725,Networking,79887.82,1021,SmartMart,3.0,Compact and powerful
3292,Monitor Ultra 864,Electronics,6218.23,1757,TechWorld,3.5,Value for money
3293,Router Neo 803,Networking,55093.72,1853,TechWorld,4.6,Ergonomic design
3294,Camera Prime 261,Computers,23612.2,858,SmartMart,2.2,Ergonomic design
3295,Speaker X 295,Gadgets,64973.45,487,PrimeSupplies,4.1,Long battery life
3296,Laptop Plus 504,Computers,70890.11,1457,SmartMart,1.7,High quality
3297,Camera S 664,Audio,40674.48,1407,GadgetZone,2.8,Best seller
3298,Keyboard Mini 644,Gadgets,10530.83,1770,ElectroHub,2.7,Best seller
3299,Mouse Max 489,Audio,10508.47,171,PrimeSupplies,1.3,Limited edition
3300,Camera Air 847,Audio,82277.98,1971,TechieStore,4.7,Latest model
3301,Phone Prime 480,Computers,71317.36,893,GadgetZone,2.4,Value for money
3302,Camera S 303,Networking,56434.32,485,SmartMart,3.9,High quality
3303,Headphones Ultra 241,Accessories,98279.1,842,GadgetZone,1.4,Best seller
3304,Headphones Ultra 922,Audio,95794.03,648,PrimeSupplies,4.9,High quality
3305,Charger Air 548,Storage,96731.8,1350,SmartMart,3.3,Latest model
3306,Mouse Plus 971,Gadgets,3424.99,629,ElectroHub,3.1,Best seller
3307,Smartwatch Plus 493,Storage,89589.67,921,TechWorld,2.2,Latest model
3308,Printer Mini 670,Networking,91696.68,1892,ElectroHub,3.7,High quality
3309,Smartwatch Air 967,Computers,66534.57,468,ElectroHub,1.4,High quality
3310,Charger Prime 530,Electronics,90043.33,1854,TechieStore,2.0,Latest model
3311,Router X 311,Gadgets,45447.92,1771,TechieStore,1.2,Ergonomic design
3312,Phone Plus 115,Audio,63020.08,94,SmartMart,1.9,High quality
3313,Phone Plus 626,Audio,29110.82,399,ElectroHub,3.7,Compact and powerful
3314,SSD Ultra 133,Storage,13887.11,328,PrimeSupplies,2.4,High quality
3315,Phone S 553,Electronics,35660.82,1551,GadgetZone,5.0,Ergonomic design
3316,Speaker Prime 496,Gadgets,68794.34,1757,ElectroHub,4.5,Latest model
3317,Charger Pro 881,Storage,30342.11,1968,ElectroHub,4.6,High quality
3318,Printer Plus 349,Computers,63993.35,1435,TechieStore,2.5,Latest model
3319,Speaker Pro 108,Audio,13663.05,1115,ElectroHub,1.9,Compact and powerful
3320,Camera Ultra 554,Accessories,47549.67,1069,SmartMart,3.7,Long battery life
3321,Charger Plus 980,Networking,55457.39,211,GadgetZone,4.2,Value for money
3322,Printer Plus 101,Gadgets,10381.66,35,SmartMart,2.4,High quality
3323,Keyboard Max 400,Gadgets,15429.26,1691,PrimeSupplies,2.2,Value for money
3324,Laptop Neo 284,Storage,96377.37,1981,TechWorld,3.0,Limited edition
3325,Phone S 205,Electronics,99817.2,1434,GadgetZone,2.4,Limited edition
3326,Smartwatch Neo 499,Audio,3322.67,1113,ElectroHub,2.3,Ergonomic design
3327,Tablet Prime 682,Accessories,26408.3,1679,GadgetZone,3.0,Value for money
3328,Laptop Ultra 817,Accessories,83087.37,334,GadgetZone,2.6,Limited edition
3329,Laptop S 717,Audio,53693.67,1617,ElectroHub,3.4,Latest model
3330,Camera Air 209,Audio,17625.65,1813,TechWorld,3.0,Ergonomic design
3331,Tablet Max 980,Networking,4076.49,530,ElectroHub,3.5,Value for money
3332,Laptop Neo 831,Networking,79062.86,1226,TechieStore,2.5,Value for money
3333,Laptop X 256,Audio,76051.26,760,GadgetZone,4.1,Limited edition
3334,SSD Air 903,Audio,36659.75,1414,GadgetZone,2.3,High quality
3335,SSD S 411,Gadgets,92683.93,462,SmartMart,1.8,Limited edition
3336,Mouse Mini 964,Storage,60232.7,1283,TechWorld,2.0,Latest model
3337,Camera Max 565,Gadgets,88370.04,440,ElectroHub,2.8,Latest model
3338,Speaker Pro 659,Accessories,39668.85,572,TechieStore,2.7,Limited edition
3339,Speaker Pro 484,Accessories,71541.69,241,PrimeSupplies,4.9,High quality
3340,Camera Pro 599,Storage,41470.6,907,ElectroHub,2.9,Ergonomic design
3341,Smartwatch Neo 523,Electronics,44406.15,464,TechieStore,1.7,Ergonomic design
3342,Charger X 264,Computers,36571.81,1802,TechWorld,1.7,Ergonomic design
3343,Headphones Plus 543,Computers,95588.15,907,GadgetZone,2.5,Value for money
3344,SSD Ultra 713,Storage,26105.78,1550,TechWorld,4.8,Latest model
3345,Laptop Neo 543,Storage,73921.95,1861,PrimeSupplies,1.8,Value for money
3346,Smartwatch X 716,Audio,9505.66,438,SmartMart,4.9,High quality
3347,Keyboard Max 832,Networking,29697.86,1163,TechieStore,2.5,High quality
3348,Mouse X 993,Storage,79736.48,109,GadgetZone,1.9,Long battery life
3349,Smartwatch X 943,Networking,7632.6,1431,SmartMart,2.8,Limited edition
3350,Charger Ultra 217,Accessories,34430.78,30,ElectroHub,3.5,Latest model
3351,Laptop Pro 291,Gadgets,14191.81,307,TechWorld,1.4,Limited edition
3352,Smartwatch Max 753,Storage,62098.02,708,GadgetZone,1.2,Ergonomic design
3353,SSD Air 205,Electronics,50869.01,491,ElectroHub,1.9,High quality
3354,Smartwatch Neo 379,Accessories,97964.18,1841,TechWorld,3.2,Compact and powerful
3355,Charger X 591,Storage,45638.48,1731,TechWorld,1.1,Ergonomic design
3356,Phone Plus 759,Networking,14003.27,887,PrimeSupplies,3.6,Latest model
3357,Monitor Ultra 838,Audio,47032.47,636,PrimeSupplies,2.4,High quality
3358,Phone Max 444,Storage,63260.0,142,ElectroHub,2.1,Ergonomic design
3359,Printer S 729,Audio,44872.78,189,SmartMart,2.2,Compact and powerful
3360,SSD Ultra 754,Audio,35406.56,1518,ElectroHub,1.5,High quality
3361,Charger Air 476,Computers,22202.62,1269,TechWorld,2.7,Value for money
3362,Camera Pro 437,Storage,59464.47,520,PrimeSupplies,3.6,Long battery life
3363,Keyboard Neo 780,Accessories,86717.87,1506,GadgetZone,1.4,Best seller
3364,Phone Ultra 567,Audio,1560.34,872,GadgetZone,4.5,Latest model
3365,Camera Air 984,Networking,82075.99,968,PrimeSupplies,2.5,Ergonomic design
3366,Speaker Neo 918,Storage,52271.75,1328,ElectroHub,4.4,Compact and powerful
3367,Laptop X 774,Networking,59665.25,73,GadgetZone,2.5,High quality
3368,Mouse Pro 975,Networking,90807.33,1812,PrimeSupplies,4.6,Compact and powerful
3369,Monitor Max 674,Storage,53829.37,58,PrimeSupplies,1.2,Compact and powerful
3370,Phone Pro 501,Accessories,26518.33,791,TechieStore,2.3,Value for money
3371,Monitor Neo 216,Accessories,91915.87,1531,TechWorld,3.7,Latest model
3372,Printer X 576,Gadgets,88028.32,1674,ElectroHub,2.3,Ergonomic design
3373,Phone Prime 932,Audio,49339.25,1675,GadgetZone,3.7,Value for money
3374,Charger Air 415,Gadgets,69280.73,817,PrimeSupplies,4.1,High quality
3375,Laptop Neo 266,Audio,661.26,451,TechieStore,4.6,Ergonomic design
3376,Laptop Max 826,Storage,55385.33,1125,PrimeSupplies,3.0,Best seller
3377,Laptop Prime 454,Accessories,80176.51,1851,TechieStore,1.2,Long battery life
3378,Laptop S 438,Gadgets,37486.06,1901,TechWorld,4.2,Compact and powerful
3379,Tablet Ultra 553,Storage,18780.05,1936,TechWorld,4.1,Compact and powerful
3380,Speaker X 997,Accessories,95461.96,992,PrimeSupplies,4.8,Value for money
3381,Charger Max 714,Networking,69395.61,1420,TechWorld,2.2,Compact and powerful
3382,Keyboard Plus 337,Storage,1333.9,1874,ElectroHub,1.5,Long battery life
3383,Tablet Plus 358,Audio,64095.17,1953,TechWorld,3.2,Compact and powerful
3384,Phone X 441,Storage,12088.02,1704,TechieStore,2.8,Latest model
3385,Tablet Prime 359,Electronics,48532.49,1034,TechieStore,4.2,Long battery life
3386,Tablet Neo 906,Networking,61853.91,1183,ElectroHub,4.2,High quality
3387,Headphones Ultra 812,Accessories,74797.44,1970,TechieStore,1.4,Value for money
3388,Headphones Air 300,Networking,54468.06,1847,ElectroHub,2.9,Long battery life
3389,Mouse Ultra 942,Computers,65560.57,28,PrimeSupplies,2.5,Latest model
3390,Router X 311,Networking,48646.54,986,ElectroHub,1.9,Latest model
3391,Headphones Air 569,Storage,85533.22,1886,TechieStore,1.8,Latest model
3392,Keyboard Plus 121,Electronics,60757.91,1204,TechieStore,4.3,Best seller
3393,Smartwatch X 880,Accessories,56437.3,1372,GadgetZone,4.1,High quality
3394,Headphones X 284,Gadgets,32765.16,1798,GadgetZone,3.0,Long battery life
3395,Camera Prime 561,Computers,99639.73,194,ElectroHub,3.1,Latest model
3396,Tablet Max 963,Storage,53802.39,1025,SmartMart,3.3,Latest model
3397,Headphones Neo 718,Audio,65961.68,567,TechieStore,1.4,Latest model
3398,Charger Prime 991,Networking,46014.42,1300,GadgetZone,3.3,Ergonomic design
3399,Smartwatch Air 362,Accessories,74200.55,1712,TechWorld,3.1,Long battery life
3400,Tablet Plus 969,Gadgets,73607.92,1997,SmartMart,3.5,Compact and powerful
3401,Phone Ultra 826,Computers,3727.69,83,GadgetZone,2.5,Compact and powerful
